PLAYER,YEAR,AGE,GP,W,L,MP,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_MR,PCT_PTS_3PT,PCT_PTS_FSTBRK,PCT_PTS_FT,PCT_PTS_OFF_TOS,PCT_PTS_INTHEPT,PCT_2PTGFM_ASSTD,PCT_2PTGFM_UNASSTD,PCT_3PTGFM_ASSTD,PCT_3PTGFM_UNASSTD,PCT_FGM_ASSTD,PCT_FGM_UNASSTD
Klay Thompson,2019,29,78.00,55.00,23.00,34.00,57.30,42.70,49.30,24.20,43.00,16.40,7.70,13.20,25.10,74.60,25.40,91.70,8.30,80.90,19.10
Kobe Bryant,2014,35,6.00,2.00,4.00,29.50,78.10,21.90,67.50,28.90,10.80,2.40,21.70,7.20,38.60,25.00,75.00,66.70,33.30,29.00,71.00
Kobe Bryant,2015,36,35.00,10.00,25.00,34.50,74.20,25.80,54.20,29.40,20.70,12.50,25.10,14.30,24.80,27.80,72.20,46.30,53.70,31.60,68.40
Kobe Bryant,2016,37,66.00,13.00,53.00,28.20,58.00,42.00,45.70,23.10,34.40,9.20,20.00,12.20,22.60,32.80,67.20,69.20,30.80,45.00,55.00
Kobi Simmons,2018,20,32.00,6.00,26.00,20.10,79.40,20.60,70.40,10.20,16.80,21.90,12.80,23.50,60.20,43.50,56.50,81.80,18.20,48.80,51.30
Kobi Simmons,2019,21,1.00,0.00,1.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kosta Koufos,2014,25,80.00,48.00,32.00,16.90,100.00,0.00,88.30,6.60,0.00,4.90,11.70,12.60,81.70,73.60,26.40,0.00,0.00,73.60,26.40
Kosta Koufos,2015,26,81.00,55.00,26.00,16.60,100.00,0.00,86.90,6.70,0.00,7.60,13.10,16.90,80.20,75.30,24.70,0.00,0.00,75.30,24.70
Kosta Koufos,2016,27,78.00,32.00,46.00,19.00,100.00,0.00,89.20,3.00,0.00,6.00,10.80,12.30,86.20,74.60,25.40,0.00,0.00,74.60,25.40
Kosta Koufos,2017,28,71.00,27.00,44.00,20.00,99.70,0.30,91.90,2.10,0.00,5.30,8.10,11.50,89.80,72.70,27.30,0.00,0.00,72.70,27.30
Kosta Koufos,2018,29,71.00,22.00,49.00,19.60,100.00,0.00,93.10,2.90,0.00,2.50,6.90,10.10,90.10,68.90,31.10,0.00,0.00,68.90,31.10
Kosta Koufos,2019,30,42.00,21.00,21.00,11.90,100.00,0.00,93.60,6.40,0.00,7.70,6.40,11.50,87.20,74.00,26.00,0.00,0.00,74.00,26.00
Kostas Antetokounmpo,2019,21,2.00,1.00,1.00,5.30,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kostas Papanikolaou,2015,24,43.00,29.00,14.00,18.50,46.20,53.80,41.80,3.30,51.10,12.10,7.10,22.50,38.50,63.20,36.80,96.80,3.20,78.30,21.70
Kostas Papanikolaou,2016,25,26.00,8.00,18.00,11.30,51.50,48.50,41.80,9.00,44.80,11.90,13.40,20.90,32.80,57.10,42.90,90.00,10.00,70.80,29.20
Kris Dunn,2017,23,78.00,30.00,48.00,17.10,76.70,23.30,66.20,25.90,21.50,16.40,12.30,21.80,40.30,28.90,71.10,66.70,33.30,35.60,64.40
Kris Dunn,2018,24,52.00,19.00,33.00,29.30,79.90,20.10,69.50,24.30,18.50,11.20,12.00,16.30,45.20,17.30,82.70,62.80,37.20,24.10,75.90
Kris Dunn,2019,25,46.00,14.00,32.00,30.20,81.00,19.00,69.70,17.30,19.70,13.10,10.60,13.70,52.40,17.70,82.30,64.70,35.30,25.10,74.90
Kris Humphries,2014,29,69.00,22.00,47.00,19.90,99.60,0.40,79.80,40.10,0.00,12.40,20.20,19.90,39.70,72.70,27.30,0.00,0.00,72.70,27.30
Kris Humphries,2015,30,64.00,37.00,27.00,21.00,98.40,1.60,82.90,40.90,0.00,14.50,17.10,17.70,42.00,79.10,20.90,0.00,0.00,79.10,20.90
Kris Humphries,2016,31,53.00,29.00,24.00,15.70,63.40,36.60,50.70,18.70,29.70,13.70,19.50,19.20,32.10,78.20,21.80,94.10,5.90,82.60,17.40
Kris Humphries,2017,32,56.00,31.00,25.00,12.30,74.80,25.20,52.90,15.60,22.20,10.90,24.90,13.60,37.40,67.60,32.40,100.00,0.00,74.70,25.30
Kristaps Porzingis,2016,20,72.00,28.00,44.00,28.40,72.60,27.40,56.80,23.70,23.60,3.80,19.60,10.20,33.10,58.60,41.40,98.80,1.20,67.30,32.70
Kristaps Porzingis,2017,21,66.00,26.00,40.00,32.80,68.10,31.90,55.40,19.70,28.10,7.90,16.60,12.40,35.60,66.80,33.20,98.20,1.80,74.70,25.30
Kristaps Porzingis,2018,22,48.00,22.00,26.00,32.40,74.40,25.60,55.10,24.10,24.80,5.10,20.00,12.80,31.10,64.70,35.30,98.90,1.10,72.60,27.40
Kyle Anderson,2015,21,33.00,22.00,11.00,10.90,87.60,12.40,75.70,21.60,12.20,5.40,12.20,14.90,54.10,35.70,64.30,100.00,0.00,41.90,58.10
Kyle Anderson,2016,22,78.00,64.00,14.00,16.00,87.50,12.50,72.00,30.90,10.30,11.10,17.70,18.60,41.10,48.40,51.60,100.00,0.00,52.90,47.10
Kyle Anderson,2017,23,72.00,53.00,19.00,14.20,80.90,19.10,63.40,13.80,18.30,8.50,18.30,22.00,49.60,57.70,42.30,100.00,0.00,64.50,35.50
Kyle Anderson,2018,24,74.00,41.00,33.00,26.70,87.00,13.00,72.50,12.00,9.70,10.80,17.80,15.90,60.50,51.40,48.60,94.70,5.30,55.00,45.00
Kyle Anderson,2019,25,43.00,19.00,24.00,29.80,87.70,12.30,81.50,9.80,7.80,19.70,10.70,19.40,71.70,53.90,46.10,100.00,0.00,56.70,43.30
Kyle Collinsworth,2018,26,32.00,9.00,23.00,15.00,82.80,17.20,67.30,0.00,11.90,6.90,20.80,14.90,67.30,29.40,70.60,100.00,0.00,36.80,63.20
Kyle Korver,2014,33,71.00,37.00,34.00,33.90,35.60,64.40,24.50,19.50,65.30,10.70,10.20,14.00,4.90,91.30,8.70,96.20,3.80,94.50,5.50
Kyle Korver,2015,34,75.00,58.00,17.00,32.20,25.20,74.80,15.60,11.00,72.80,13.90,11.60,16.40,4.60,91.50,8.50,96.40,3.60,95.20,4.80
Kyle Korver,2016,35,80.00,46.00,34.00,30.00,35.70,64.30,29.80,22.50,64.10,13.80,6.10,15.80,7.30,86.40,13.60,97.50,2.50,92.90,7.10
Kyle Korver,2017,36,67.00,33.00,34.00,26.20,30.30,69.70,22.70,16.80,71.70,8.30,5.60,13.10,5.90,90.90,9.10,97.50,2.50,95.40,4.60
Kyle Korver,2018,37,73.00,43.00,30.00,21.60,22.30,77.70,17.30,8.90,73.20,8.00,9.50,14.90,8.30,94.80,5.20,97.60,2.40,96.80,3.20
Kyle Korver,2019,38,70.00,39.00,31.00,19.10,28.00,72.00,21.00,13.70,69.00,8.50,10.00,12.00,7.30,92.10,7.90,99.30,0.70,97.00,3.00
Kyle Kuzma,2018,22,77.00,34.00,43.00,31.20,58.20,41.80,49.80,6.90,38.40,16.30,11.80,14.30,42.80,53.10,46.90,88.10,11.90,65.00,35.00
Kyle Kuzma,2019,23,70.00,33.00,37.00,33.10,61.20,38.80,56.30,6.00,29.40,18.40,14.40,13.70,50.30,61.40,38.60,92.20,7.80,69.40,30.60
Kyle Lowry,2014,28,79.00,45.00,34.00,36.20,53.70,46.30,37.70,8.60,40.20,14.00,22.10,15.50,29.10,28.10,71.90,63.70,36.30,42.90,57.10
Kyle Lowry,2015,29,70.00,43.00,27.00,34.50,62.50,37.50,47.90,16.20,31.80,15.00,20.30,14.80,31.70,26.20,73.80,57.60,42.40,35.80,64.20
Kyle Lowry,2016,30,77.00,54.00,23.00,37.00,54.30,45.70,36.70,9.50,38.90,17.30,24.40,17.50,27.20,17.00,83.00,68.40,31.60,38.30,61.70
Kyle Lowry,2017,31,60.00,36.00,24.00,37.40,49.00,51.00,34.70,6.40,43.10,15.10,22.20,14.60,28.30,14.20,85.80,52.80,47.20,31.70,68.30
Kyle Lowry,2018,32,78.00,57.00,21.00,32.20,36.90,63.10,26.00,4.60,56.40,17.20,17.60,13.30,21.50,26.70,73.30,64.30,35.70,48.90,51.10
Kyle Lowry,2019,33,65.00,47.00,18.00,34.10,38.70,61.30,31.70,7.30,50.90,17.40,17.40,14.00,24.40,29.90,70.10,74.50,25.50,53.00,47.00
Kyle O'Quinn,2014,24,69.00,20.00,49.00,17.20,99.20,0.80,86.70,34.50,0.00,8.20,13.30,16.10,52.20,67.70,32.30,0.00,0.00,67.70,32.30
Kyle O'Quinn,2015,25,51.00,15.00,36.00,16.20,82.20,17.80,72.80,17.70,12.20,4.80,15.00,16.70,55.10,62.60,37.40,100.00,0.00,66.40,33.60
Kyle O'Quinn,2016,26,65.00,26.00,39.00,11.80,91.90,8.10,80.30,33.70,4.90,4.90,14.90,13.30,46.60,63.70,36.30,60.00,40.00,63.60,36.40
Kyle O'Quinn,2017,27,79.00,29.00,50.00,15.60,95.90,4.10,85.90,23.00,1.20,5.20,12.90,12.50,62.90,66.20,33.80,100.00,0.00,66.50,33.50
Kyle O'Quinn,2018,28,77.00,28.00,49.00,18.00,95.60,4.40,80.00,15.30,2.20,3.60,17.80,14.70,64.70,65.90,34.10,100.00,0.00,66.50,33.50
Kyle O'Quinn,2019,29,45.00,27.00,18.00,8.20,91.20,8.80,87.20,41.00,1.90,5.10,10.90,10.30,46.20,80.90,19.10,100.00,0.00,81.20,18.80
Kyle Singler,2014,26,82.00,29.00,53.00,28.50,59.10,40.90,44.60,9.20,36.00,17.70,19.40,15.60,35.50,68.60,31.40,97.90,2.10,78.80,21.20
Kyle Singler,2015,27,80.00,36.00,44.00,21.80,46.00,54.00,31.70,10.00,60.00,15.20,8.30,14.40,21.70,60.50,39.50,96.90,3.10,80.80,19.20
Kyle Singler,2016,28,68.00,43.00,25.00,14.40,56.10,43.90,48.50,7.80,39.00,16.00,12.60,14.70,40.70,73.20,26.80,100.00,0.00,82.60,17.40
Kyle Singler,2017,29,32.00,15.00,17.00,12.00,55.40,44.60,61.40,4.50,23.90,29.50,14.80,13.60,56.80,63.00,37.00,100.00,0.00,70.60,29.40
Kyle Singler,2018,30,12.00,5.00,7.00,4.90,76.20,23.80,43.50,0.00,26.10,13.00,30.40,21.70,43.50,100.00,0.00,100.00,0.00,100.00,0.00
Kyle Wiltjer,2017,24,14.00,12.00,2.00,3.10,7.10,92.90,0.00,0.00,92.30,0.00,7.70,23.10,0.00,0.00,0.00,75.00,25.00,75.00,25.00
Kyrie Irving,2014,22,71.00,28.00,43.00,35.20,72.20,27.80,55.30,23.80,25.00,14.50,19.70,13.70,31.50,26.70,73.30,45.50,54.50,31.00,69.00
Kyrie Irving,2015,23,75.00,52.00,23.00,36.40,69.40,30.60,51.70,17.80,28.90,11.10,19.30,13.10,33.90,21.60,78.40,61.80,38.20,32.50,67.50
Kyrie Irving,2016,24,53.00,37.00,16.00,31.50,70.20,29.80,59.60,23.80,24.20,11.70,16.20,14.30,35.70,20.60,79.40,59.50,40.50,28.90,71.10
Kyrie Irving,2017,25,72.00,47.00,25.00,35.10,68.90,31.10,54.40,21.60,29.20,9.70,16.40,10.70,32.80,22.30,77.70,53.10,46.90,30.40,69.60
Kyrie Irving,2018,26,60.00,41.00,19.00,32.20,62.60,37.40,50.20,15.30,34.00,8.60,15.80,9.60,34.90,26.40,73.60,53.00,47.00,34.60,65.40
Kyrie Irving,2019,27,67.00,37.00,30.00,33.00,65.00,35.00,53.90,17.50,32.70,15.00,13.40,14.10,36.30,26.50,73.50,63.80,36.20,37.30,62.70
LaMarcus Aldridge,2014,28,69.00,46.00,23.00,36.20,98.90,1.10,81.00,47.30,0.60,6.00,18.50,12.40,33.70,59.90,40.10,66.70,33.30,60.00,40.00
LaMarcus Aldridge,2015,29,71.00,48.00,23.00,35.40,92.60,7.40,74.90,39.40,6.70,4.00,18.40,12.20,35.50,46.80,53.20,91.90,8.10,49.30,50.70
LaMarcus Aldridge,2016,30,74.00,61.00,13.00,30.60,98.50,1.50,80.50,34.30,0.00,5.30,19.50,15.30,46.30,66.00,34.00,0.00,0.00,66.00,34.00
LaMarcus Aldridge,2017,31,72.00,52.00,20.00,32.40,94.70,5.30,76.70,37.80,5.60,4.50,17.70,14.00,38.90,57.70,42.30,95.70,4.30,59.40,40.60
LaMarcus Aldridge,2018,32,75.00,45.00,30.00,33.40,93.20,6.80,76.10,27.10,4.70,3.50,19.30,14.60,49.00,50.00,50.00,96.30,3.70,51.80,48.20
LaMarcus Aldridge,2019,33,81.00,48.00,33.00,33.20,96.80,3.20,78.10,29.80,1.70,3.80,20.20,10.50,48.30,58.80,41.20,90.00,10.00,59.20,40.80
Lamar Patterson,2016,24,35.00,23.00,12.00,11.30,38.80,61.30,38.10,4.80,42.90,25.00,19.00,26.20,33.30,75.00,25.00,91.70,8.30,82.10,17.90
Lamar Patterson,2017,25,5.00,1.00,4.00,8.10,60.00,40.00,44.40,0.00,33.30,0.00,22.20,33.30,44.40,0.00,100.00,100.00,0.00,33.30,66.70
Lance Stephenson,2014,23,78.00,53.00,25.00,35.30,72.00,28.00,63.10,9.80,23.90,13.90,13.00,16.40,53.30,32.80,67.20,79.10,20.90,42.20,57.80
Lance Stephenson,2015,24,61.00,23.00,38.00,25.80,80.90,19.10,75.40,25.90,10.80,11.20,13.80,15.00,49.50,28.00,72.00,83.30,16.70,32.90,67.10
Lance Stephenson,2016,25,69.00,36.00,33.00,19.90,83.50,16.50,69.10,17.10,15.70,12.70,15.20,18.80,52.00,25.30,74.70,73.30,26.70,31.60,68.40
Lance Stephenson,2017,26,18.00,8.00,10.00,20.10,83.30,16.70,78.70,29.50,14.80,12.30,6.60,9.00,49.20,39.60,60.40,83.30,16.70,44.40,55.60
Lance Stephenson,2018,27,82.00,48.00,34.00,22.60,67.30,32.70,62.40,20.30,26.60,13.70,11.10,15.70,42.00,23.70,76.30,71.60,28.40,34.30,65.70
Lance Stephenson,2019,28,68.00,33.00,35.00,16.50,54.40,45.60,45.20,14.30,44.60,13.00,10.20,12.80,31.00,32.40,67.60,78.10,21.90,50.50,49.50
Lance Thomas,2014,26,5.00,3.00,2.00,8.40,100.00,0.00,66.70,0.00,0.00,0.00,33.30,0.00,66.70,100.00,0.00,0.00,0.00,100.00,0.00
Lance Thomas,2015,27,62.00,20.00,42.00,24.00,95.00,5.00,79.00,34.30,4.70,8.10,16.30,18.50,44.70,64.60,35.40,100.00,0.00,65.90,34.10
Lance Thomas,2016,28,59.00,25.00,34.00,22.30,71.50,28.50,51.70,21.10,27.30,7.40,21.10,12.80,30.60,59.20,40.80,90.90,9.10,67.50,32.50
Lance Thomas,2017,29,46.00,15.00,31.00,21.00,65.20,34.80,42.90,16.00,41.50,5.10,15.60,11.60,26.90,44.10,55.90,97.40,2.60,64.90,35.10
Lance Thomas,2018,30,73.00,25.00,48.00,18.50,53.60,46.40,34.90,10.70,50.30,8.70,14.80,14.80,24.20,50.00,50.00,100.00,0.00,74.50,25.50
Lance Thomas,2019,31,46.00,7.00,39.00,17.00,59.90,40.10,54.60,17.60,32.20,12.20,13.20,16.10,37.10,73.20,26.80,100.00,0.00,80.80,19.20
Landry Fields,2014,26,30.00,14.00,16.00,10.70,92.50,7.50,79.40,2.90,0.00,14.70,20.60,17.60,76.50,55.60,44.40,0.00,0.00,55.60,44.40
Landry Fields,2015,27,26.00,16.00,10.00,8.30,95.10,4.90,82.60,13.00,6.50,17.40,10.90,13.00,69.60,63.20,36.80,100.00,0.00,65.00,35.00
Landry Shamet,2019,22,79.00,51.00,28.00,22.80,28.90,71.10,20.20,4.70,69.40,14.70,10.40,15.50,15.50,74.00,26.00,94.60,5.40,88.30,11.70
Langston Galloway,2015,23,45.00,12.00,33.00,32.40,65.60,34.40,53.30,26.60,34.90,11.30,11.80,18.80,26.60,47.20,52.80,74.20,25.80,55.40,44.60
Langston Galloway,2016,24,82.00,32.00,50.00,24.80,61.90,38.10,49.30,14.70,37.00,20.60,13.80,16.50,34.60,46.80,53.20,84.40,15.60,59.30,40.70
Langston Galloway,2017,25,74.00,29.00,45.00,20.20,43.50,56.50,29.70,18.50,61.50,19.00,8.70,13.20,11.30,46.00,54.00,91.70,8.30,72.50,27.50
Langston Galloway,2018,26,58.00,28.00,30.00,14.90,35.90,64.10,28.30,12.80,62.50,5.00,9.20,20.30,15.60,45.10,54.90,92.00,8.00,73.00,27.00
Langston Galloway,2019,27,80.00,41.00,39.00,21.80,35.30,64.70,27.70,10.10,60.30,10.30,12.10,14.00,17.60,83.90,16.10,98.50,1.50,92.50,7.50
Larry Drew II,2015,25,12.00,4.00,8.00,18.30,55.20,44.80,69.60,34.80,26.10,13.00,4.30,26.10,34.80,37.50,62.50,75.00,25.00,45.00,55.00
Larry Drew II,2018,28,10.00,6.00,4.00,7.00,62.50,37.50,47.10,23.50,52.90,11.80,0.00,29.40,23.50,0.00,100.00,100.00,0.00,42.90,57.10
Larry Nance Jr.,2016,23,63.00,14.00,49.00,20.10,96.70,3.30,90.00,22.90,0.90,17.50,9.20,19.20,67.00,73.90,26.10,100.00,0.00,74.10,25.90
Larry Nance Jr.,2017,24,63.00,21.00,42.00,22.90,90.00,10.00,80.20,17.80,6.70,15.10,13.10,21.80,62.40,75.60,24.40,100.00,0.00,76.80,23.20
Larry Nance Jr.,2018,25,66.00,32.00,34.00,21.50,97.10,2.90,83.10,11.90,1.00,12.60,15.90,18.30,71.20,74.40,25.60,100.00,0.00,74.60,25.40
Larry Nance Jr.,2019,26,67.00,16.00,51.00,26.80,79.50,20.50,68.90,6.10,15.80,8.90,15.30,16.40,62.80,64.80,35.20,97.00,3.00,69.10,30.90
Larry Sanders,2014,25,23.00,3.00,20.00,25.40,99.40,0.60,85.40,3.40,0.00,15.70,14.60,16.90,82.00,56.60,43.40,0.00,0.00,56.60,43.40
Larry Sanders,2015,26,27.00,12.00,15.00,21.70,100.00,0.00,87.80,2.00,0.00,11.70,12.20,12.20,85.70,62.80,37.20,0.00,0.00,62.80,37.20
Larry Sanders,2017,28,5.00,2.00,3.00,2.50,100.00,0.00,50.00,0.00,0.00,0.00,50.00,50.00,50.00,0.00,100.00,0.00,0.00,0.00,100.00
Lauri Markkanen,2018,21,68.00,23.00,45.00,29.70,53.50,46.50,44.30,10.10,42.10,10.00,13.60,13.70,34.30,64.20,35.80,96.60,3.40,76.70,23.30
Lauri Markkanen,2019,22,52.00,16.00,36.00,32.30,58.20,41.80,45.60,7.20,37.00,8.80,17.50,12.30,38.40,52.70,47.30,97.50,2.50,68.40,31.60
Lavoy Allen,2014,25,65.00,18.00,47.00,16.50,95.70,4.30,87.10,27.10,2.00,4.00,10.90,14.90,60.10,69.70,30.30,100.00,0.00,70.10,29.90
Lavoy Allen,2015,26,63.00,29.00,34.00,17.00,100.00,0.00,89.50,31.70,0.00,3.20,10.50,14.00,57.80,67.40,32.60,0.00,0.00,67.40,32.60
Lavoy Allen,2016,27,79.00,43.00,36.00,20.20,100.00,0.00,89.30,20.60,0.00,3.70,10.70,18.70,68.70,69.10,30.90,0.00,0.00,69.10,30.90
Lavoy Allen,2017,28,61.00,31.00,30.00,14.30,99.40,0.60,87.00,23.70,0.00,5.10,13.00,13.00,63.30,74.00,26.00,0.00,0.00,74.00,26.00
LeBron James,2014,29,77.00,52.00,25.00,37.70,77.40,22.60,62.30,12.10,16.70,22.30,21.00,22.40,50.30,39.50,60.50,53.40,46.60,41.60,58.40
LeBron James,2015,30,69.00,50.00,19.00,36.10,73.50,26.50,57.80,14.60,20.70,19.20,21.50,19.30,43.30,31.50,68.50,46.70,53.30,34.50,65.50
LeBron James,2016,31,76.00,56.00,20.00,35.60,80.10,19.90,67.70,12.30,13.60,21.30,18.70,21.20,55.40,37.80,62.20,59.80,40.20,40.40,59.60
LeBron James,2017,32,74.00,51.00,23.00,37.80,74.60,25.40,62.60,9.80,19.00,20.80,18.30,15.50,52.80,35.50,64.50,49.20,50.80,37.80,62.20
LeBron James,2018,33,82.00,50.00,32.00,36.90,74.30,25.70,62.90,10.40,19.90,15.20,17.20,15.00,52.50,30.10,69.90,35.60,64.40,31.00,69.00
LeBron James,2019,34,55.00,28.00,27.00,35.20,70.10,29.90,59.40,10.00,22.10,19.50,18.50,15.20,49.40,34.00,66.00,34.20,65.80,34.10,65.90
Leandro Barbosa,2014,31,20.00,12.00,8.00,18.40,80.90,19.10,65.30,10.70,14.00,26.70,20.70,16.70,54.70,34.70,65.30,85.70,14.30,41.10,58.90
Leandro Barbosa,2015,32,66.00,54.00,12.00,14.90,71.00,29.00,60.00,10.70,27.60,31.30,12.40,27.60,49.30,64.30,35.70,88.40,11.60,69.90,30.10
Leandro Barbosa,2016,33,68.00,60.00,8.00,15.90,70.30,29.70,61.00,15.70,27.00,29.30,12.00,21.50,45.30,68.20,31.80,97.40,2.60,74.90,25.10
Leandro Barbosa,2017,34,67.00,20.00,47.00,14.40,75.00,25.00,65.40,22.40,25.10,17.40,9.50,21.70,43.00,32.10,67.90,85.70,14.30,43.00,57.00
Lester Hudson,2015,30,5.00,5.00,0.00,11.10,57.10,42.90,33.30,0.00,50.00,22.20,16.70,22.20,33.30,33.30,66.70,66.70,33.30,50.00,50.00
London Perrantes,2018,23,14.00,8.00,6.00,4.70,76.90,23.10,57.10,0.00,0.00,0.00,42.90,0.00,57.10,50.00,50.00,0.00,0.00,50.00,50.00
Lonnie Walker IV,2019,20,17.00,12.00,5.00,6.90,71.70,28.30,48.90,13.30,33.30,17.80,17.80,13.30,35.60,27.30,72.70,80.00,20.00,43.80,56.30
Lonzo Ball,2018,20,52.00,24.00,28.00,34.20,47.70,52.30,42.80,4.90,51.10,13.60,6.10,17.60,37.90,31.90,68.10,74.40,25.60,50.70,49.30
Lonzo Ball,2019,21,47.00,25.00,22.00,30.30,50.00,50.00,47.30,4.70,48.40,22.20,4.30,19.10,42.60,42.70,57.30,76.00,24.00,56.20,43.80
Lorenzo Brown,2014,23,26.00,2.00,24.00,8.60,65.10,34.90,71.90,9.40,14.10,12.50,14.10,32.80,62.50,30.40,69.60,66.70,33.30,34.60,65.40
Lorenzo Brown,2015,24,29.00,6.00,23.00,18.90,77.00,23.00,75.40,19.70,14.80,25.40,9.80,34.40,55.70,34.80,65.20,66.70,33.30,38.50,61.50
Lorenzo Brown,2016,25,8.00,1.00,7.00,7.60,68.00,32.00,70.00,30.00,15.00,15.00,15.00,35.00,40.00,28.60,71.40,100.00,0.00,37.50,62.50
Lorenzo Brown,2018,27,14.00,9.00,5.00,9.90,64.70,35.30,75.00,25.00,18.80,34.40,6.30,6.30,50.00,25.00,75.00,50.00,50.00,28.60,71.40
Lorenzo Brown,2019,28,26.00,20.00,6.00,8.20,60.60,39.40,61.80,10.90,32.70,14.50,5.50,20.00,50.90,23.50,76.50,66.70,33.30,34.80,65.20
Lou Amundson,2014,31,19.00,11.00,8.00,9.70,100.00,0.00,84.20,0.00,0.00,0.00,15.80,31.60,84.20,75.00,25.00,0.00,0.00,75.00,25.00
Lou Amundson,2015,32,53.00,17.00,36.00,17.70,99.60,0.40,84.20,11.60,0.00,6.60,15.80,11.60,72.60,67.00,33.00,0.00,0.00,67.00,33.00
Lou Amundson,2016,33,29.00,11.00,18.00,7.00,100.00,0.00,73.10,3.80,0.00,9.60,26.90,9.60,69.20,63.20,36.80,0.00,0.00,63.20,36.80
Lou Williams,2014,27,60.00,26.00,34.00,24.10,53.10,46.90,37.80,12.50,37.90,12.30,24.30,17.40,25.30,37.30,62.70,63.30,36.70,47.70,52.30
Lou Williams,2015,28,80.00,48.00,32.00,25.20,51.80,48.20,35.90,17.60,36.70,18.40,27.40,15.20,18.40,28.30,71.70,56.60,43.40,39.70,60.30
Lou Williams,2016,29,67.00,14.00,53.00,28.50,53.80,46.20,33.70,14.00,32.10,15.00,34.20,13.30,19.60,29.50,70.50,65.50,34.50,43.50,56.50
Lou Williams,2017,30,81.00,34.00,47.00,24.60,55.30,44.70,37.30,7.50,34.40,15.80,28.30,12.50,29.80,24.50,75.50,60.10,39.90,38.10,61.90
Lou Williams,2018,31,79.00,42.00,37.00,32.80,61.30,38.70,44.40,13.20,31.30,11.40,24.20,12.20,31.20,24.20,75.80,65.10,34.90,37.30,62.70
Lou Williams,2019,32,75.00,47.00,28.00,26.60,74.40,25.60,50.60,15.20,21.00,12.60,28.40,10.30,35.40,22.40,77.60,58.10,41.90,30.20,69.80
Luc Mbah a Moute,2014,27,64.00,31.00,33.00,15.70,91.20,8.80,74.10,13.40,5.40,12.90,20.50,17.90,60.70,69.90,30.10,100.00,0.00,71.30,28.70
Luc Mbah a Moute,2015,28,67.00,16.00,51.00,28.60,68.20,31.80,57.30,20.30,28.20,10.30,14.50,17.30,37.00,63.00,37.00,96.80,3.20,71.30,28.70
Luc Mbah a Moute,2016,29,75.00,49.00,26.00,17.00,80.70,19.30,70.10,8.70,16.90,22.50,13.00,15.60,61.50,90.10,9.90,100.00,0.00,91.50,8.50
Luc Mbah a Moute,2017,30,80.00,49.00,31.00,22.30,70.90,29.10,61.20,15.70,26.70,17.60,12.20,18.60,45.50,81.10,18.90,97.70,2.30,84.80,15.20
Luc Mbah a Moute,2018,31,61.00,52.00,9.00,25.60,49.90,50.10,44.80,0.00,41.10,18.00,14.10,15.70,44.80,77.70,22.30,98.40,1.60,85.50,14.50
Luc Mbah a Moute,2019,32,4.00,2.00,2.00,15.30,66.70,33.30,60.00,10.00,30.00,10.00,10.00,25.00,50.00,66.70,33.30,100.00,0.00,75.00,25.00
Lucas Nogueira,2015,22,6.00,3.00,3.00,3.80,100.00,0.00,66.70,0.00,0.00,66.70,33.30,33.30,66.70,100.00,0.00,0.00,0.00,100.00,0.00
Lucas Nogueira,2016,23,29.00,17.00,12.00,7.70,93.20,6.80,83.10,0.00,4.60,12.30,12.30,16.90,83.10,96.30,3.70,100.00,0.00,96.40,3.60
Lucas Nogueira,2017,24,57.00,34.00,23.00,19.10,92.30,7.70,79.10,1.60,3.60,11.90,17.40,18.60,77.50,78.00,22.00,100.00,0.00,78.60,21.40
Lucas Nogueira,2018,25,49.00,36.00,13.00,8.50,76.30,23.80,72.10,0.00,12.30,6.60,15.60,27.90,72.10,81.80,18.20,100.00,0.00,83.70,16.30
Luis Montero,2016,23,12.00,6.00,6.00,3.50,52.60,47.40,57.10,28.60,21.40,7.10,21.40,28.60,28.60,25.00,75.00,0.00,100.00,20.00,80.00
Luis Montero,2018,25,2.00,1.00,1.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luis Scola,2014,34,82.00,56.00,26.00,17.10,98.80,1.30,83.70,46.00,0.50,9.40,15.80,14.10,37.70,76.30,23.70,100.00,0.00,76.40,23.60
Luis Scola,2015,35,81.00,37.00,44.00,20.50,96.90,3.10,77.30,26.20,2.00,10.00,20.70,15.10,51.10,64.70,35.30,80.00,20.00,65.00,35.00
Luis Scola,2016,36,76.00,50.00,26.00,21.50,73.10,26.90,61.40,11.70,29.40,11.30,9.20,21.20,49.70,60.30,39.70,98.50,1.50,69.50,30.50
Luis Scola,2017,37,36.00,7.00,29.00,12.80,66.90,33.10,58.70,3.30,27.70,12.00,13.60,16.30,55.40,40.70,59.30,94.10,5.90,53.50,46.50
Luka Doncic,2019,20,72.00,28.00,44.00,32.20,56.70,43.30,44.30,6.70,33.00,13.80,22.70,14.10,37.60,19.50,80.50,42.30,57.70,27.10,72.90
